,Lat,Lon,Alt
2191,31.89,-86.6,131.0
2192,31.89,-86.1,145.0
2193,31.89,-85.6,129.0
2194,31.89,-85.1,88.0
2195,31.89,-84.6,130.0
2196,31.89,-84.1,99.0
2197,31.89,-83.6,124.0
2198,31.89,-83.1,72.0
2199,31.89,-82.6,56.0
2200,31.89,-82.1,0.0
2201,31.89,-81.6,24.0
2202,31.89,-81.1,0.0
2203,31.89,-80.6,0.0
2204,31.89,-80.1,0.0
2205,31.89,-79.6,0.0
2206,31.89,-79.1,0.0
2207,31.89,-78.6,0.0
2208,31.89,-78.1,0.0
2209,31.89,-77.6,0.0
2210,31.89,-77.1,0.0
2211,31.89,-76.6,0.0
2212,31.89,-76.1,0.0
2213,31.89,-75.6,0.0
2214,31.89,-75.1,0.0
2215,31.89,-74.6,0.0
2216,31.89,-74.1,0.0
2217,31.89,-73.6,0.0
2218,31.89,-73.1,0.0
2219,31.89,-72.6,0.0
2220,31.89,-72.1,0.0
2221,31.89,-71.6,0.0
2222,31.89,-71.1,0.0
2223,31.89,-70.6,0.0
2224,31.89,-70.1,0.0
2225,31.89,-69.6,0.0
2226,31.89,-69.1,0.0
2227,31.89,-68.6,0.0
2228,31.89,-68.1,0.0
2229,31.89,-67.6,0.0
2230,31.89,-67.1,0.0
2231,31.89,-66.6,0.0
2232,31.39,-128.1,0.0
2233,31.39,-127.6,0.0
2234,31.39,-127.1,0.0
2235,31.39,-126.6,0.0
2236,31.39,-126.1,0.0
2237,31.39,-125.6,0.0
2238,31.39,-125.1,0.0
2239,31.39,-124.6,0.0
2240,31.39,-124.1,0.0
2241,31.39,-123.6,0.0
2242,31.39,-123.1,0.0
2243,31.39,-122.6,0.0
2244,31.39,-122.1,0.0
2245,31.39,-121.6,0.0
2246,31.39,-121.1,0.0
2247,31.39,-120.6,0.0
2248,31.39,-120.1,0.0
2249,31.39,-119.6,0.0
2250,31.39,-119.1,0.0
2251,31.39,-118.6,0.0
2252,31.39,-118.1,0.0
2253,31.39,-117.6,0.0
2254,31.39,-117.1,0.0
2255,31.39,-116.6,0.0
2256,31.39,-116.1,390.0
2257,31.39,-115.6,1112.0
2258,31.39,-115.1,182.0
2259,31.39,-114.6,0.0
2260,31.39,-114.1,0.0
2261,31.39,-113.6,41.0
2262,31.39,-113.1,151.0
2263,31.39,-112.6,466.0
2264,31.39,-112.1,734.0
2265,31.39,-111.6,957.0
2266,31.39,-111.1,1230.0
2267,31.39,-110.6,0.0
2268,31.39,-110.1,1290.0
2269,31.39,-109.6,1207.0
2270,31.39,-109.1,1391.0
2271,31.39,-108.6,1601.0
2272,31.39,-108.1,1287.0
2273,31.39,-107.6,1221.0
2274,31.39,-107.1,1176.0
2275,31.39,-106.6,1217.0
2276,31.39,-106.1,1087.0
2277,31.39,-105.6,1394.0
2278,31.39,-105.1,1470.0
2279,31.39,-104.6,1388.0
2280,31.39,-104.1,1026.0
2281,31.39,-103.6,819.0
2282,31.39,-103.1,760.0
2283,31.39,-102.6,753.0
2284,31.39,-102.1,855.0
2285,31.39,-101.6,785.0
2286,31.39,-101.1,724.0
2287,31.39,-100.6,602.0
2288,31.39,-100.1,553.0
2289,31.39,-99.6,458.0
2290,31.39,-99.1,442.0
2291,31.39,-98.6,415.0
2292,31.39,-98.1,383.0
2293,31.39,-97.6,203.0
2294,31.39,-97.1,138.0
2295,31.39,-96.6,133.0
2296,31.39,-96.1,153.0
2297,31.39,-95.6,99.0
2298,31.39,-95.1,106.0
2299,31.39,-94.6,79.0
2300,31.39,-94.1,80.0
2301,31.39,-93.6,61.0
2302,31.39,-93.1,66.0
2303,31.39,-92.6,24.0
2304,31.39,-92.1,13.0
2305,31.39,-91.6,13.0
2306,31.39,-91.1,55.0
2307,31.39,-90.6,128.0
2308,31.39,-90.1,88.0
2309,31.39,-89.6,0.0
2310,31.39,-89.1,72.0
2311,31.39,-88.6,52.0
2312,31.39,-88.1,53.0
2313,31.39,-87.6,32.0
2314,31.39,-87.1,102.0
2315,31.39,-86.6,113.0
2316,31.39,-86.1,70.0
2317,31.39,-85.6,0.0
2318,31.39,-85.1,56.0
2319,31.39,-84.6,54.0
2320,31.39,-84.1,62.0
2321,31.39,-83.6,106.0
2322,31.39,-83.1,74.0
2323,31.39,-82.6,53.0
2324,31.39,-82.1,18.0
2325,31.39,-81.6,1.0
2326,31.39,-81.1,0.0
2327,31.39,-80.6,0.0
2328,31.39,-80.1,0.0
2329,31.39,-79.6,0.0
2330,31.39,-79.1,0.0
2331,31.39,-78.6,0.0
2332,31.39,-78.1,0.0
2333,31.39,-77.6,0.0
2334,31.39,-77.1,0.0
2335,31.39,-76.6,0.0
2336,31.39,-76.1,0.0
2337,31.39,-75.6,0.0
2338,31.39,-75.1,0.0
2339,31.39,-74.6,0.0
2340,31.39,-74.1,0.0
2341,31.39,-73.6,0.0
2342,31.39,-73.1,0.0
2343,31.39,-72.6,0.0
2344,31.39,-72.1,0.0
2345,31.39,-71.6,0.0
2346,31.39,-71.1,0.0
2347,31.39,-70.6,0.0
2348,31.39,-70.1,0.0
2349,31.39,-69.6,0.0
2350,31.39,-69.1,0.0
2351,31.39,-68.6,0.0
2352,31.39,-68.1,0.0
2353,31.39,-67.6,0.0
2354,31.39,-67.1,0.0
2355,31.39,-66.6,0.0
2356,30.89,-128.1,0.0
2357,30.89,-127.6,0.0
2358,30.89,-127.1,0.0
2359,30.89,-126.6,0.0
2360,30.89,-126.1,0.0
2361,30.89,-125.6,0.0
2362,30.89,-125.1,0.0
2363,30.89,-124.6,0.0
2364,30.89,-124.1,0.0
2365,30.89,-123.6,0.0
2366,30.89,-123.1,0.0
2367,30.89,-122.6,0.0
2368,30.89,-122.1,0.0
2369,30.89,-121.6,0.0
2370,30.89,-121.1,0.0
2371,30.89,-120.6,0.0
2372,30.89,-120.1,0.0
2373,30.89,-119.6,0.0
2374,30.89,-119.1,0.0
2375,30.89,-118.6,0.0
2376,30.89,-118.1,0.0
2377,30.89,-117.6,0.0
2378,30.89,-117.1,0.0
2379,30.89,-116.6,0.0
2380,30.89,-116.1,83.0
2381,30.89,-115.6,1583.0
2382,30.89,-115.1,501.0
2383,30.89,-114.6,0.0
2384,30.89,-114.1,0.0
2385,30.89,-113.6,0.0
2386,30.89,-113.1,0.0
2387,30.89,-112.6,166.0
2388,30.89,-112.1,927.0
2389,30.89,-111.6,636.0
2390,30.89,-111.1,926.0
2391,30.89,-110.6,1107.0
2392,30.89,-110.1,1333.0
2393,30.89,-109.6,1171.0
2394,30.89,-109.1,1330.0
2395,30.89,-108.6,1406.0
2396,30.89,-108.1,1349.0
2397,30.89,-107.6,1563.0
2398,30.89,-107.1,1204.0
2399,30.89,-106.6,1218.0
2400,30.89,-106.1,1499.0
2401,30.89,-105.6,1325.0
2402,30.89,-105.1,1676.0
2403,30.89,-104.6,1283.0
2404,30.89,-104.1,1707.0
2405,30.89,-103.6,980.0
2406,30.89,-103.1,932.0
2407,30.89,-102.6,934.0
2408,30.89,-102.1,847.0
2409,30.89,-101.6,786.0
2410,30.89,-101.1,760.0
2411,30.89,-100.6,736.0
2412,30.89,-100.1,693.0
2413,30.89,-99.6,551.0
2414,30.89,-99.1,539.0
2415,30.89,-98.6,451.0
2416,30.89,-98.1,369.0
2417,30.89,-97.6,226.0
2418,30.89,-97.1,115.0
2419,30.89,-96.6,89.0
2420,30.89,-96.1,108.0
2421,30.89,-95.6,67.0
2422,30.89,-95.1,69.0
2423,30.89,-94.6,83.0
2424,30.89,-94.1,43.0
2425,30.89,-93.6,56.0
2426,30.89,-93.1,62.0
2427,30.89,-92.6,39.0
2428,30.89,-92.1,13.0
2429,30.89,-91.6,11.0
2430,30.89,-91.1,82.0
2431,30.89,-90.6,88.0
2432,30.89,-90.1,80.0
2433,30.89,-89.6,68.0
2434,30.89,-89.1,70.0
2435,30.89,-88.6,80.0
2436,30.89,-88.1,28.0
2437,30.89,-87.6,54.0
2438,30.89,-87.1,43.0
2439,30.89,-86.6,37.0
2440,30.89,-86.1,81.0
2441,30.89,-85.6,46.0
2442,30.89,-85.1,39.0
2443,30.89,-84.6,27.0
2444,30.89,-84.1,69.0
2445,30.89,-83.6,39.0
2446,30.89,-83.1,53.0
2447,30.89,-82.6,40.0
2448,30.89,-82.1,28.0
2449,30.89,-81.6,3.0
2450,30.89,-81.1,0.0
2451,30.89,-80.6,0.0
2452,30.89,-80.1,0.0
2453,30.89,-79.6,0.0
2454,30.89,-79.1,0.0
2455,30.89,-78.6,0.0
2456,30.89,-78.1,0.0
2457,30.89,-77.6,0.0
2458,30.89,-77.1,0.0
2459,30.89,-76.6,0.0
2460,30.89,-76.1,0.0
2461,30.89,-75.6,0.0
2462,30.89,-75.1,0.0
2463,30.89,-74.6,0.0
2464,30.89,-74.1,0.0
2465,30.89,-73.6,0.0
2466,30.89,-73.1,0.0
2467,30.89,-72.6,0.0
2468,30.89,-72.1,0.0
2469,30.89,-71.6,0.0
2470,30.89,-71.1,0.0
2471,30.89,-70.6,0.0
2472,30.89,-70.1,0.0
2473,30.89,-69.6,0.0
2474,30.89,-69.1,0.0
2475,30.89,-68.6,0.0
2476,30.89,-68.1,0.0
2477,30.89,-67.6,0.0
2478,30.89,-67.1,0.0
2479,30.89,-66.6,0.0
2480,30.39,-128.1,0.0
2481,30.39,-127.6,0.0
2482,30.39,-127.1,0.0
2483,30.39,-126.6,0.0
2484,30.39,-126.1,0.0
2485,30.39,-125.6,0.0
2486,30.39,-125.1,0.0
2487,30.39,-124.6,0.0
2488,30.39,-124.1,0.0
2489,30.39,-123.6,0.0
2490,30.39,-123.1,0.0
2491,30.39,-122.6,0.0
2492,30.39,-122.1,0.0
2493,30.39,-121.6,0.0
2494,30.39,-121.1,0.0
2495,30.39,-120.6,0.0
2496,30.39,-120.1,0.0
2497,30.39,-119.6,0.0
2498,30.39,-119.1,0.0
2499,30.39,-118.6,0.0
2500,30.39,-118.1,0.0
2501,30.39,-117.6,0.0
2502,30.39,-117.1,0.0
2503,30.39,-116.6,0.0
2504,30.39,-116.1,0.0
2505,30.39,-115.6,657.0
2506,30.39,-115.1,1414.0
2507,30.39,-114.6,0.0
2508,30.39,-114.1,0.0
2509,30.39,-113.6,0.0
2510,30.39,-113.1,0.0
2511,30.39,-112.6,111.0
2512,30.39,-112.1,337.0
2513,30.39,-111.6,504.0
2514,30.39,-111.1,712.0
2515,30.39,-110.6,1053.0
2516,30.39,-110.1,1243.0
2517,30.39,-109.6,1665.0
2518,30.39,-109.1,1610.0
2519,30.39,-108.6,2262.0
2520,30.39,-108.1,1619.0
2521,30.39,-107.6,1446.0
2522,30.39,-107.1,1301.0
2523,30.39,-106.6,1243.0
2524,30.39,-106.1,0.0
2525,30.39,-105.6,1261.0
2526,30.39,-105.1,1141.0
2527,30.39,-104.6,1587.0
2528,30.39,-104.1,1530.0
2529,30.39,-103.6,1334.0
2530,30.39,-103.1,1632.0
2531,30.39,-102.6,1134.0
2532,30.39,-102.1,801.0
2533,30.39,-101.6,650.0
2534,30.39,-101.1,664.0
2535,30.39,-100.6,677.0
2536,30.39,-100.1,649.0
2537,30.39,-99.6,643.0
2538,30.39,-99.1,622.0
2539,30.39,-98.6,526.0
2540,30.39,-98.1,255.0
2541,30.39,-97.6,188.0
2542,30.39,-97.1,116.0
2543,30.39,-96.6,99.0
2544,30.39,-96.1,71.0
2545,30.39,-95.6,63.0
2546,30.39,-95.1,53.0
2547,30.39,-94.6,32.0
2548,30.39,-94.1,0.0
2549,30.39,-93.6,16.0
2550,30.39,-93.1,7.0
2551,30.39,-92.6,3.0
2552,30.39,-92.1,14.0
2553,30.39,-91.6,5.0
2554,30.39,-91.1,7.0
2555,30.39,-90.6,2.0
2556,30.39,-90.1,5.0
2557,30.39,-89.6,8.0
2558,30.39,-89.1,9.0
2559,30.39,-88.6,1.0
2560,30.39,-88.1,0.0
2561,30.39,-87.6,15.0
2562,30.39,-87.1,2.0
2563,30.39,-86.6,0.0
2564,30.39,-86.1,1.0
2565,30.39,-85.6,26.0
2566,30.39,-85.1,35.0
2567,30.39,-84.6,33.0
2568,30.39,-84.1,13.0
2569,30.39,-83.6,32.0
2570,30.39,-83.1,25.0
2571,30.39,-82.6,37.0
2572,30.39,-82.1,44.0
2573,30.39,-81.6,0.0
2574,30.39,-81.1,0.0
2575,30.39,-80.6,0.0
2576,30.39,-80.1,0.0
2577,30.39,-79.6,0.0
2578,30.39,-79.1,0.0
2579,30.39,-78.6,0.0
2580,30.39,-78.1,0.0
2581,30.39,-77.6,0.0
2582,30.39,-77.1,0.0
2583,30.39,-76.6,0.0
2584,30.39,-76.1,0.0
2585,30.39,-75.6,0.0
2586,30.39,-75.1,0.0
2587,30.39,-74.6,0.0
2588,30.39,-74.1,0.0
2589,30.39,-73.6,0.0
2590,30.39,-73.1,0.0
2591,30.39,-72.6,0.0
2592,30.39,-72.1,0.0
2593,30.39,-71.6,0.0
2594,30.39,-71.1,0.0
2595,30.39,-70.6,0.0
2596,30.39,-70.1,0.0
2597,30.39,-69.6,0.0
2598,30.39,-69.1,0.0
2599,30.39,-68.6,0.0
2600,30.39,-68.1,0.0
2601,30.39,-67.6,0.0
2602,30.39,-67.1,0.0
2603,30.39,-66.6,0.0
2604,29.89,-128.1,0.0
2605,29.89,-127.6,0.0
2606,29.89,-127.1,0.0
2607,29.89,-126.6,0.0
2608,29.89,-126.1,0.0
2609,29.89,-125.6,0.0
2610,29.89,-125.1,0.0
2611,29.89,-124.6,0.0
2612,29.89,-124.1,0.0
2613,29.89,-123.6,0.0
2614,29.89,-123.1,0.0
2615,29.89,-122.6,0.0
2616,29.89,-122.1,0.0
2617,29.89,-121.6,0.0
2618,29.89,-121.1,0.0
2619,29.89,-120.6,0.0
2620,29.89,-120.1,0.0
2621,29.89,-119.6,0.0
2622,29.89,-119.1,0.0
2623,29.89,-118.6,0.0
2624,29.89,-118.1,0.0
2625,29.89,-117.6,0.0
2626,29.89,-117.1,0.0
2627,29.89,-116.6,0.0
2628,29.89,-116.1,0.0
2629,29.89,-115.6,207.0
2630,29.89,-115.1,621.0
2631,29.89,-114.6,734.0
2632,29.89,-114.1,0.0
2633,29.89,-113.6,0.0
2634,29.89,-113.1,0.0
2635,29.89,-112.6,60.0
2636,29.89,-112.1,536.0
2637,29.89,-111.6,896.0
2638,29.89,-111.1,736.0
2639,29.89,-110.6,642.0
2640,29.89,-110.1,988.0
2641,29.89,-109.6,793.0
2642,29.89,-109.1,805.0
2643,29.89,-108.6,1447.0
2644,29.89,-108.1,2096.0
2645,29.89,-107.6,1580.0
2646,29.89,-107.1,1837.0
2647,29.89,-106.6,1531.0
2648,29.89,-106.1,1521.0
2649,29.89,-105.6,1308.0
2650,29.89,-105.1,1412.0
2651,29.89,-104.6,949.0
2652,29.89,-104.1,1229.0
2653,29.89,-103.6,1171.0
2654,29.89,-103.1,1156.0
2655,29.89,-102.6,719.0
2656,29.89,-102.1,596.0
2657,29.89,-101.6,492.0
2658,29.89,-101.1,461.0
2659,29.89,-100.6,651.0
2660,29.89,-100.1,603.0
2661,29.89,-99.6,658.0
2662,29.89,-99.1,513.0
2663,29.89,-98.6,359.0
2664,29.89,-98.1,319.0
2665,29.89,-97.6,0.0
2666,29.89,-97.1,118.0
2667,29.89,-96.6,83.0
2668,29.89,-96.1,38.0
2669,29.89,-95.6,36.0
2670,29.89,-95.1,1.0
2671,29.89,-94.6,10.0
2672,29.89,-94.1,0.0
2673,29.89,-93.6,1.0
2674,29.89,-93.1,1.0
2675,29.89,-92.6,1.0
2676,29.89,-92.1,1.0
2677,29.89,-91.6,3.0
2678,29.89,-91.1,1.0
2679,29.89,-90.6,1.0
2680,29.89,-90.1,1.0
2681,29.89,-89.6,0.0
2682,29.89,-89.1,0.0
2683,29.89,-88.6,0.0
2684,29.89,-88.1,0.0
2685,29.89,-87.6,0.0
2686,29.89,-87.1,0.0
2687,29.89,-86.6,0.0
2688,29.89,-86.1,0.0
2689,29.89,-85.6,0.0
2690,29.89,-85.1,1.0
2691,29.89,-84.6,8.0
2692,29.89,-84.1,0.0
2693,29.89,-83.6,7.0
2694,29.89,-83.1,28.0
2695,29.89,-82.6,18.0
2696,29.89,-82.1,51.0
2697,29.89,-81.6,1.0
2698,29.89,-81.1,0.0
2699,29.89,-80.6,0.0
2700,29.89,-80.1,0.0
2701,29.89,-79.6,0.0
2702,29.89,-79.1,0.0
2703,29.89,-78.6,0.0
2704,29.89,-78.1,0.0
2705,29.89,-77.6,0.0
2706,29.89,-77.1,0.0
2707,29.89,-76.6,0.0
2708,29.89,-76.1,0.0
2709,29.89,-75.6,0.0
2710,29.89,-75.1,0.0
2711,29.89,-74.6,0.0
2712,29.89,-74.1,0.0
2713,29.89,-73.6,0.0
2714,29.89,-73.1,0.0
2715,29.89,-72.6,0.0
2716,29.89,-72.1,0.0
2717,29.89,-71.6,0.0
2718,29.89,-71.1,0.0
2719,29.89,-70.6,0.0
2720,29.89,-70.1,0.0
2721,29.89,-69.6,0.0
2722,29.89,-69.1,0.0
2723,29.89,-68.6,0.0
2724,29.89,-68.1,0.0
2725,29.89,-67.6,0.0
2726,29.89,-67.1,0.0
2727,29.89,-66.6,0.0
2728,29.39,-128.1,0.0
2729,29.39,-127.6,0.0
2730,29.39,-127.1,0.0
2731,29.39,-126.6,0.0
2732,29.39,-126.1,0.0
2733,29.39,-125.6,0.0
2734,29.39,-125.1,0.0
2735,29.39,-124.6,0.0
2736,29.39,-124.1,0.0
2737,29.39,-123.6,0.0
2738,29.39,-123.1,0.0
2739,29.39,-122.6,0.0
2740,29.39,-122.1,0.0
2741,29.39,-121.6,0.0
2742,29.39,-121.1,0.0
2743,29.39,-120.6,0.0
2744,29.39,-120.1,0.0
2745,29.39,-119.6,0.0
2746,29.39,-119.1,0.0
2747,29.39,-118.6,0.0
2748,29.39,-118.1,0.0
2749,29.39,-117.6,0.0
2750,29.39,-117.1,0.0
2751,29.39,-116.6,0.0
2752,29.39,-116.1,0.0
2753,29.39,-115.6,0.0
2754,29.39,-115.1,0.0
2755,29.39,-114.6,557.0
2756,29.39,-114.1,1322.0
2757,29.39,-113.6,0.0
2758,29.39,-113.1,0.0
2759,29.39,-112.6,0.0
2760,29.39,-112.1,197.0
2761,29.39,-111.6,230.0
2762,29.39,-111.1,506.0
2763,29.39,-110.6,471.0
2764,29.39,-110.1,1195.0
2765,29.39,-109.6,674.0
2766,29.39,-109.1,812.0
2767,29.39,-108.6,1564.0
2768,29.39,-108.1,2178.0
2769,29.39,-107.6,2410.0
2770,29.39,-107.1,2016.0
2771,29.39,-106.6,2012.0
2772,29.39,-106.1,1345.0
2773,29.39,-105.6,1280.0
2774,29.39,-105.1,1256.0
2775,29.39,-104.6,968.0
2776,29.39,-104.1,854.0
2777,29.39,-103.6,823.0
2778,29.39,-103.1,862.0
2779,29.39,-102.6,1132.0
2780,29.39,-102.1,966.0
2781,29.39,-101.6,559.0
2782,29.39,-101.1,333.0
2783,29.39,-100.6,342.0
2784,29.39,-100.1,399.0
2785,29.39,-99.6,314.0
2786,29.39,-99.1,265.0
2787,29.39,-98.6,207.0
2788,29.39,-98.1,157.0
2789,29.39,-97.6,94.0
2790,29.39,-97.1,101.0
2791,29.39,-96.6,54.0
2792,29.39,-96.1,31.0
2793,29.39,-95.6,13.0
2794,29.39,-95.1,8.0
2795,29.39,-94.6,0.0
2796,29.39,-94.1,0.0
2797,29.39,-93.6,0.0
2798,29.39,-93.1,0.0
2799,29.39,-92.6,0.0
2800,29.39,-92.1,0.0
2801,29.39,-91.6,0.0
2802,29.39,-91.1,1.0
2803,29.39,-90.6,1.0
2804,29.39,-90.1,1.0
2805,29.39,-89.6,1.0
2806,29.39,-89.1,0.0
2807,29.39,-88.6,0.0
2808,29.39,-88.1,0.0
2809,29.39,-87.6,0.0
2810,29.39,-87.1,0.0
2811,29.39,-86.6,0.0
2812,29.39,-86.1,0.0
2813,29.39,-85.6,0.0
2814,29.39,-85.1,0.0
2815,29.39,-84.6,0.0
2816,29.39,-84.1,0.0
2817,29.39,-83.6,0.0
2818,29.39,-83.1,2.0
2819,29.39,-82.6,18.0
2820,29.39,-82.1,23.0
2821,29.39,-81.6,0.0
2822,29.39,-81.1,1.0
2823,29.39,-80.6,0.0
2824,29.39,-80.1,0.0
2825,29.39,-79.6,0.0
2826,29.39,-79.1,0.0
2827,29.39,-78.6,0.0
2828,29.39,-78.1,0.0
2829,29.39,-77.6,0.0
2830,29.39,-77.1,0.0
2831,29.39,-76.6,0.0
2832,29.39,-76.1,0.0
2833,29.39,-75.6,0.0
2834,29.39,-75.1,0.0
2835,29.39,-74.6,0.0
2836,29.39,-74.1,0.0
2837,29.39,-73.6,0.0
2838,29.39,-73.1,0.0
2839,29.39,-72.6,0.0
2840,29.39,-72.1,0.0
2841,29.39,-71.6,0.0
2842,29.39,-71.1,0.0
2843,29.39,-70.6,0.0
2844,29.39,-70.1,0.0
2845,29.39,-69.6,0.0
2846,29.39,-69.1,0.0
2847,29.39,-68.6,0.0
2848,29.39,-68.1,0.0
2849,29.39,-67.6,0.0
2850,29.39,-67.1,0.0
2851,29.39,-66.6,0.0
2852,28.89,-128.1,0.0
2853,28.89,-127.6,0.0
2854,28.89,-127.1,0.0
2855,28.89,-126.6,0.0
2856,28.89,-126.1,0.0
2857,28.89,-125.6,0.0
2858,28.89,-125.1,0.0
2859,28.89,-124.6,0.0
2860,28.89,-124.1,0.0
2861,28.89,-123.6,0.0
2862,28.89,-123.1,0.0
2863,28.89,-122.6,0.0
2864,28.89,-122.1,0.0
2865,28.89,-121.6,0.0
2866,28.89,-121.1,0.0
2867,28.89,-120.6,0.0
2868,28.89,-120.1,0.0
2869,28.89,-119.6,0.0
2870,28.89,-119.1,0.0
2871,28.89,-118.6,0.0
2872,28.89,-118.1,0.0
2873,28.89,-117.6,0.0
2874,28.89,-117.1,0.0
2875,28.89,-116.6,0.0
2876,28.89,-116.1,0.0
2877,28.89,-115.6,0.0
2878,28.89,-115.1,0.0
2879,28.89,-114.6,0.0
2880,28.89,-114.1,191.0
2881,28.89,-113.6,1444.0
2882,28.89,-113.1,0.0
2883,28.89,-112.6,0.0
2884,28.89,-112.1,0.0
2885,28.89,-111.6,49.0
2886,28.89,-111.1,153.0
2887,28.89,-110.6,417.0
2888,28.89,-110.1,553.0
2889,28.89,-109.6,286.0
2890,28.89,-109.1,838.0
2891,28.89,-108.6,1474.0
2892,28.89,-108.1,1924.0
2893,28.89,-107.6,2085.0
2894,28.89,-107.1,2236.0
2895,28.89,-106.6,2341.0
2896,28.89,-106.1,1490.0
2897,28.89,-105.6,1231.0
2898,28.89,-105.1,1316.0
2899,28.89,-104.6,1229.0
2900,28.89,-104.1,1591.0
2901,28.89,-103.6,958.0
2902,28.89,-103.1,918.0
2903,28.89,-102.6,1607.0
2904,28.89,-102.1,1322.0
2905,28.89,-101.6,954.0
2906,28.89,-101.1,407.0
2907,28.89,-100.6,225.0
2908,28.89,-100.1,202.0
2909,28.89,-99.6,204.0
2910,28.89,-99.1,188.0
2911,28.89,-98.6,144.0
2912,28.89,-98.1,121.0
2913,28.89,-97.6,123.0
2914,28.89,-97.1,24.0
2915,28.89,-96.6,3.0
2916,28.89,-96.1,10.0
2917,28.89,-95.6,1.0
2918,28.89,-95.1,0.0
2919,28.89,-94.6,0.0
2920,28.89,-94.1,0.0
2921,28.89,-93.6,0.0
2922,28.89,-93.1,0.0
2923,28.89,-92.6,0.0
2924,28.89,-92.1,0.0
2925,28.89,-91.6,0.0
2926,28.89,-91.1,0.0
2927,28.89,-90.6,0.0
2928,28.89,-90.1,0.0
2929,28.89,-89.6,0.0
2930,28.89,-89.1,0.0
2931,28.89,-88.6,0.0
2932,28.89,-88.1,0.0
2933,28.89,-87.6,0.0
2934,28.89,-87.1,0.0
2935,28.89,-86.6,0.0
2936,28.89,-86.1,0.0
2937,28.89,-85.6,0.0
2938,28.89,-85.1,0.0
2939,28.89,-84.6,0.0
2940,28.89,-84.1,0.0
2941,28.89,-83.6,0.0
2942,28.89,-83.1,0.0
2943,28.89,-82.6,0.0
2944,28.89,-82.1,16.0
2945,28.89,-81.6,35.0
2946,28.89,-81.1,5.0
2947,28.89,-80.6,0.0
2948,28.89,-80.1,0.0
2949,28.89,-79.6,0.0
2950,28.89,-79.1,0.0
2951,28.89,-78.6,0.0
2952,28.89,-78.1,0.0
2953,28.89,-77.6,0.0
2954,28.89,-77.1,0.0
2955,28.89,-76.6,0.0
2956,28.89,-76.1,0.0
2957,28.89,-75.6,0.0
2958,28.89,-75.1,0.0
2959,28.89,-74.6,0.0
2960,28.89,-74.1,0.0
2961,28.89,-73.6,0.0
2962,28.89,-73.1,0.0
2963,28.89,-72.6,0.0
2964,28.89,-72.1,0.0
2965,28.89,-71.6,0.0
2966,28.89,-71.1,0.0
2967,28.89,-70.6,0.0
2968,28.89,-70.1,0.0
2969,28.89,-69.6,0.0
2970,28.89,-69.1,0.0
2971,28.89,-68.6,0.0
2972,28.89,-68.1,0.0
2973,28.89,-67.6,0.0
2974,28.89,-67.1,0.0
2975,28.89,-66.6,0.0
2976,28.39,-128.1,0.0
2977,28.39,-127.6,0.0
2978,28.39,-127.1,0.0
2979,28.39,-126.6,0.0
2980,28.39,-126.1,0.0
2981,28.39,-125.6,0.0
2982,28.39,-125.1,0.0
2983,28.39,-124.6,0.0
2984,28.39,-124.1,0.0
2985,28.39,-123.6,0.0
2986,28.39,-123.1,0.0
2987,28.39,-122.6,0.0
2988,28.39,-122.1,0.0
2989,28.39,-121.6,0.0
2990,28.39,-121.1,0.0
2991,28.39,-120.6,0.0
2992,28.39,-120.1,0.0
2993,28.39,-119.6,0.0
2994,28.39,-119.1,0.0
2995,28.39,-118.6,0.0
2996,28.39,-118.1,0.0
2997,28.39,-117.6,0.0
2998,28.39,-117.1,0.0
2999,28.39,-116.6,0.0
3000,28.39,-116.1,0.0
3001,28.39,-115.6,0.0
3002,28.39,-115.1,0.0
3003,28.39,-114.6,0.0
3004,28.39,-114.1,0.0
3005,28.39,-113.6,787.0
3006,28.39,-113.1,424.0
3007,28.39,-112.6,0.0
3008,28.39,-112.1,0.0
3009,28.39,-111.6,0.0
3010,28.39,-111.1,121.0
3011,28.39,-110.6,148.0
3012,28.39,-110.1,409.0
3013,28.39,-109.6,228.0
3014,28.39,-109.1,1262.0
3015,28.39,-108.6,1641.0
3016,28.39,-108.1,2301.0
3017,28.39,-107.6,2348.0
3018,28.39,-107.1,2255.0
3019,28.39,-106.6,1937.0
3020,28.39,-106.1,0.0
3021,28.39,-105.6,1182.0
3022,28.39,-105.1,1312.0
3023,28.39,-104.6,1586.0
3024,28.39,-104.1,1551.0
3025,28.39,-103.6,1316.0
3026,28.39,-103.1,1817.0
3027,28.39,-102.6,1394.0
3028,28.39,-102.1,1500.0
3029,28.39,-101.6,561.0
3030,28.39,-101.1,491.0
3031,28.39,-100.6,294.0
3032,28.39,-100.1,0.0
3033,28.39,-99.6,160.0
3034,28.39,-99.1,119.0
3035,28.39,-98.6,116.0
3036,28.39,-98.1,47.0
3037,28.39,-97.6,45.0
3038,28.39,-97.1,15.0
3039,28.39,-96.6,2.0
3040,28.39,-96.1,0.0
3041,28.39,-95.6,0.0
3042,28.39,-95.1,0.0
3043,28.39,-94.6,0.0
3044,28.39,-94.1,0.0
3045,28.39,-93.6,0.0
3046,28.39,-93.1,0.0
3047,28.39,-92.6,0.0
3048,28.39,-92.1,0.0
3049,28.39,-91.6,0.0
3050,28.39,-91.1,0.0
3051,28.39,-90.6,0.0
3052,28.39,-90.1,0.0
3053,28.39,-89.6,0.0
3054,28.39,-89.1,0.0
3055,28.39,-88.6,0.0
3056,28.39,-88.1,0.0
3057,28.39,-87.6,0.0
3058,28.39,-87.1,0.0
